羅馬字	漢字	頻率
tsʽeng-cʽih	忖出	1
tsʽeng-ko	忖過	1
tsʽeng-kyʽi	忖起	1
tsʽeng-leh	忖勒	1
tsʽeng-tao	忖到	5
tsʽeng-tsʽeng	忖忖	5
tsʽi-ts	妻子	1
tsʽia	且	1
tsʽia-kwu	且顧	1
tsʽiang	搶	1
tsʽiang-kyih	搶劫	1
tsʽih	切	1
tsʽih-shü-de	七歲了	1
tsʽih-sing	切心	1
tsʽih-tʽiah-go	切貼個	1
tsʽin-sô	淺沙	3
tsʽing	請	2
tsʽing-kyün	親眷	1
tsʽing-pin	請遍	1
tsʽing-ting	清盯	3
tsʽing-tsʽing	請請	1
tsʽing-æ	親愛	1
tsʽing-æ-go	親愛個	2
tsʽô	差	2
tsʽô-feh-to	差弗多	1
tsʽô-ih-ngæn	差一眼	2
tsʽô-tin	瘥點	1
tsʽön-cʽih-kyʽi	竄出去	1
tu	都	26
tæn	單	1
tæn-ts	膽子	1
tæn-tsih	單只	1
tô-hwô	朵化	1
tông-dzih	當值	1
tông-feh-kyʽi	擋弗起	1
tön-tin	短點	1
tön-tsing	端正	2
tʽa-bing	太平	1
tʽah-li-go	塔裏個	1
tʽah-tang-tʽah	塔打塔	1
tʽah-teng	塔燈	1
tʽe-de	退了	1
tʽe-loh-de	退落了	1
tʽiao-lôh	跳落	1
tʽiao-so	挑唆	1
tʽin	天	7
tʽin-dông	天堂	2
tʽin-dông-go	天堂個	1
tʽin-koh	天國	1
tʽin-koh-go	天國個	2
tʽin-kô	天家	1
tʽin-nyiang	天亮	1
tʽin-vu	天父	6
tʽin-vu-go	天父個	3
tʽin-zông-go	天上個	2
tʽing	聽	7
tʽing-meng	聽聞	8
tʽing-meng-ko	聽聞過	1
tʽing-meng-ts	聽聞仔	1
tʽing-tʽing	聽聽	1
tʽoh-fu	託付	1
tʽoh-tʽoh	託託	1
tʽong	痛	1
tʽong-cü	通知	2
tʽong-kwʽu	痛苦	1
tʽong-leh	痛勒	1
tʽong-sah	痛煞	1
tʽong-sah-de	痛煞了	1
tʽông-liu	湯流	1
u-sen	烏碎	8
u-su-go	惡愫個	1
u-w̆æn	烏娃	1
vah-lôh	罰落	1
ve	𣍐	6
veng	墳	3
veng-deo	墳頭	3
veng-fah	文法	1
veng-go	墳個	1
veng-li	墳裏	3
veng-mo	墳墓	3
veng-mo-go	墳墓個	1
veng-mo-li	墳墓裏	1
vong	逢	1
vu-meo	父母	1
væn	犯	1
væn	飯	1
væn-djoh	犯着	2
væn-djoh-ko-de	犯着過了	1
væn-kwæn	犯關	1
væn-teh	犯得	1
væn-tih	犯的	1
væn-veh	萬物	1
væn-ze	犯罪	2
vông-li	房裏	7
vông-li-go	房裏個	1
wa	還	20
wa-yiu	還有	2
we	會	55
we	回	1
we-be	違背	3
we-leh	爲了	8
we-teh	回答	1
weh-lu	活路	1
weh-ming-go	活命個	1
wun-wun-leh	緩緩勒	1
wô	話	46
wô-cʽih-læ	話出來	1
wô-hyiang	話向	3
wô-ts	話仔	1
w̆a-go	壞個	1
w̆a-nying	壞人	1
yi	又	19
yi-kying	已經	6
yi-lôh	遺落	1
yia	也	48
yia-de	夜了	1
yia-tao	夜到	1
yiah	藥	11
yiah-fông	藥方	1
yiah-tin	藥店	1
yiah-tin-li	藥店裏	2
yiang	樣	1
yiang-kyʽi-læ	揚起來	1
yin-dzæ	現在	3
ying-dao	引導	4
yiu	有	64
yiu-ho	有夥	1
yiu-lu	遊路	1
yiu-sing	有星	2
yiu-teh	有得	1
yiu-tin	有點	4
yiæ-dæ	懈怠	1
yiæ-su	耶穌	13
yiæ-su-go	耶穌個	4
yü-kô	愈加	2
yü-sin	預先	2
yü-to	餘多	2
yüih	越	1
yüih-fah	越發	2
yüih-kông	越講	1
yüih-liang	月亮	1
yüih-seh	悅色	1
yün-kwu	緣故	1
yün-yün-go	遠遠個	1
yüong	用	10
yüong-feh-djoh-go	用弗着個	1
yüong-go	用個	1
yüô-koh	雅各	10
yüô-koh-go	雅各個	3
z	是	93
z	時	2
z-de	是了	2
z-djông	時常	7
z-jün	自然	2
z-ka	是介	7
z-ka	時介	1
z-ken	事幹	9
z-ming-cong	自鳴鐘	1
z-tsin	時節	3
z-z	時時	1
z-zing	時辰	2
z-ʽeo	時候	17
ze	罪	8
ze-kyʽin	罪愆	4
ze-nying	罪人	2
zi	自	8
zi-go	自個	7
zi-kô	自家	1
zi-læ-ho	自來火	1
zi-yiu-zi-dzæ	自由自在	1
ziah	若	5
ziah-bing	弱病	1
ziah-bing-de	弱病了	1
ziah-neng-keo	若能夠	1
ziang	像	3
ziang-i	像意	1
zin	前	1
zin-deo	前頭	3
zing	尋	3
zing-feh-djoh	尋弗着	1
zing-leh	尋勒	1
zing-li-go	城裏個	1
ziu	就	58
ziu-z	就是	9
zo-deo	座頭	1
zo-kyʽi-læ	坐起來	1
zo-leh	坐了	2
zo-læ	坐來	1
zo-lôh	坐落	1
zo-mun-de	坐滿了	1
zo-zo	坐坐	1
zông	上	5
zông-ngen	上岸	1
zông-teng	上頂	1
æ-kying	愛敬	1
æ-lin	哀憐	3
ô-ts	椏枝	1
ô-wông	𢛟惶	1
ôh-go	惡個	1
ôh-koh-loh-den-go	惡角落頭個	1
ôh-ziang	惡像	1
ü-ts-li	椅子裏	1
üong-sang	永生	1
üô-tông	亞當	1
ʽah-li	何裏	5
ʽah-tsah	狹窄	1
ʽang-i	行意	1
ʽang-we	行爲	1
ʽao-li	號淚	1
ʽen	汗	1
ʽeo	後	2
ʽeo	候	1
ʽeo-deo	後頭	5
ʽeo-kyʽi-lih	候氣力	1
ʽeo-pe	後背	1
ʽeo-sang	後生	1
ʽo-hwông	何況	1
ʽo-jün	和然	4
ʽo-moh	和睦	1
ʽo-yin	和顏	1
ʽoh-sang-ts	學生子	2
ʽoh-tsia	或者	5
ʽong-eng	鴻恩	1
ʽô	下	1
ʽô-go	下個	1
ʽô-si	下世	1
ʽô-tsao	下遭	1
